sciName	kingdom	taxID	locus	GOID	GOTerm
Homo sapiens	eukaryota	9606	ENSG00000197905	GO:0007517	muscle organ development
Homo sapiens	eukaryota	9606	ENSG00000197905	GO:0001830	trophectodermal cell fate commitment
Homo sapiens	eukaryota	9606	ENSG00000197905	GO:0001708	cell fate specification
Homo sapiens	eukaryota	9606	ENSG00000197912	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000197915	GO:0031424	keratinization
Homo sapiens	eukaryota	9606	ENSG00000197915	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000197921	GO:0050767	regulation of neurogenesis
Homo sapiens	eukaryota	9606	ENSG00000197921	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000197921	GO:0042491	auditory receptor cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000197921	GO:0048469	cell maturation
Homo sapiens	eukaryota	9606	ENSG00000197921	GO:0045665	negative regulation of neuron differentiation
Homo sapiens	eukaryota	9606	ENSG00000197921	GO:0042668	auditory receptor cell fate determination
Homo sapiens	eukaryota	9606	ENSG00000197921	GO:0030182	neuron differentiation
Homo sapiens	eukaryota	9606	ENSG00000197921	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000197921	GO:0021537	telencephalon development
Homo sapiens	eukaryota	9606	ENSG00000197930	GO:0050873	brown fat cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000197943	GO:0002316	follicular B cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000197956	GO:0007409	axonogenesis
Homo sapiens	eukaryota	9606	ENSG00000197958	GO:0031018	endocrine pancreas development
Homo sapiens	eukaryota	9606	ENSG00000197959	GO:0007416	synapse assembly
Homo sapiens	eukaryota	9606	ENSG00000197969	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000197971	GO:0008366	axon ensheathment
Homo sapiens	eukaryota	9606	ENSG00000197971	GO:0050771	negative regulation of axonogenesis
Homo sapiens	eukaryota	9606	ENSG00000197971	GO:0007417	central nervous system development
Homo sapiens	eukaryota	9606	ENSG00000197971	GO:0042552	myelination
Homo sapiens	eukaryota	9606	ENSG00000198034	GO:0031018	endocrine pancreas development
Homo sapiens	eukaryota	9606	ENSG00000198034	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000198125	GO:0050873	brown fat cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000198125	GO:0007507	heart development
Homo sapiens	eukaryota	9606	ENSG00000198125	GO:0043353	enucleate erythrocyte differentiation
Homo sapiens	eukaryota	9606	ENSG00000198162	GO:0048286	lung alveolus development
Homo sapiens	eukaryota	9606	ENSG00000198198	GO:0007417	central nervous system development
Homo sapiens	eukaryota	9606	ENSG00000198198	GO:0009791	post-embryonic development
Homo sapiens	eukaryota	9606	ENSG00000198211	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000198211	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000198211	GO:0030182	neuron differentiation
Homo sapiens	eukaryota	9606	ENSG00000198242	GO:0031018	endocrine pancreas development
Homo sapiens	eukaryota	9606	ENSG00000198286	GO:0045061	thymic T cell selection
Homo sapiens	eukaryota	9606	ENSG00000198336	GO:0007517	muscle organ development
Homo sapiens	eukaryota	9606	ENSG00000198353	GO:0001501	skeletal system development
Homo sapiens	eukaryota	9606	ENSG00000198353	GO:0051216	cartilage development
Homo sapiens	eukaryota	9606	ENSG00000198353	GO:0048562	embryonic organ morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000198353	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000198353	GO:0009952	anterior/posterior pattern formation
Homo sapiens	eukaryota	9606	ENSG00000198363	GO:0035108	limb morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000198363	GO:0007389	pattern specification process
Homo sapiens	eukaryota	9606	ENSG00000198369	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000198400	GO:0042490	mechanoreceptor differentiation
Homo sapiens	eukaryota	9606	ENSG00000198400	GO:0030183	B cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000198400	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000198400	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000198400	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000198431	GO:0007369	gastrulation
Homo sapiens	eukaryota	9606	ENSG00000198431	GO:0001707	mesoderm formation
Homo sapiens	eukaryota	9606	ENSG00000198435	GO:0002040	sprouting angiogenesis
Homo sapiens	eukaryota	9606	ENSG00000198435	GO:0001569	patterning of blood vessels
Homo sapiens	eukaryota	9606	ENSG00000198435	GO:0002043	blood vessel endothelial cell proliferation involved in sprouting angiogenesis
Homo sapiens	eukaryota	9606	ENSG00000198435	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000198513	GO:0007409	axonogenesis
Homo sapiens	eukaryota	9606	ENSG00000198517	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000198523	GO:0048738	cardiac muscle tissue development
Homo sapiens	eukaryota	9606	ENSG00000198561	GO:0060690	epithelial cell differentiation involved in salivary gland development
Homo sapiens	eukaryota	9606	ENSG00000198561	GO:0007435	salivary gland morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000198561	GO:0030216	keratinocyte differentiation
Homo sapiens	eukaryota	9606	ENSG00000198576	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000198576	GO:0009952	anterior/posterior pattern formation
Homo sapiens	eukaryota	9606	ENSG00000198597	GO:0045665	negative regulation of neuron differentiation
Homo sapiens	eukaryota	9606	ENSG00000198646	GO:0007420	brain development
Homo sapiens	eukaryota	9606	ENSG00000198646	GO:0030099	myeloid cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000198646	GO:0007507	heart development
Homo sapiens	eukaryota	9606	ENSG00000198646	GO:0060716	labyrinthine layer blood vessel development
Homo sapiens	eukaryota	9606	ENSG00000198682	GO:0001501	skeletal system development
Homo sapiens	eukaryota	9606	ENSG00000198682	GO:0060348	bone development
Homo sapiens	eukaryota	9606	ENSG00000198707	GO:0030902	hindbrain development
Homo sapiens	eukaryota	9606	ENSG00000198707	GO:0030916	otic vesicle formation
Homo sapiens	eukaryota	9606	ENSG00000198707	GO:0042462	eye photoreceptor cell development
Homo sapiens	eukaryota	9606	ENSG00000198707	GO:0048793	pronephros development
Homo sapiens	eukaryota	9606	ENSG00000198712	GO:0007595	lactation
Homo sapiens	eukaryota	9606	ENSG00000198719	GO:0030097	hemopoiesis
Homo sapiens	eukaryota	9606	ENSG00000198719	GO:0048839	inner ear development
Homo sapiens	eukaryota	9606	ENSG00000198719	GO:0001756	somitogenesis
Homo sapiens	eukaryota	9606	ENSG00000198719	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000198719	GO:0045608	negative regulation of auditory receptor cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000198719	GO:0001757	somite specification
Homo sapiens	eukaryota	9606	ENSG00000198719	GO:0007368	determination of left/right symmetry
Homo sapiens	eukaryota	9606	ENSG00000198719	GO:0007386	compartment pattern formation
Homo sapiens	eukaryota	9606	ENSG00000198719	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000198719	GO:0001709	cell fate determination
Homo sapiens	eukaryota	9606	ENSG00000198727	GO:0031100	organ regeneration
Homo sapiens	eukaryota	9606	ENSG00000198728	GO:0001942	hair follicle development
Homo sapiens	eukaryota	9606	ENSG00000198728	GO:0009948	anterior/posterior axis specification
Homo sapiens	eukaryota	9606	ENSG00000198728	GO:0035019	somatic stem cell maintenance
Homo sapiens	eukaryota	9606	ENSG00000198728	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000198728	GO:0021702	cerebellar Purkinje cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000198728	GO:0001702	gastrulation with mouth forming second
Homo sapiens	eukaryota	9606	ENSG00000198728	GO:0030182	neuron differentiation
Homo sapiens	eukaryota	9606	ENSG00000198728	GO:0021549	cerebellum development
Homo sapiens	eukaryota	9606	ENSG00000198742	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000198743	GO:0007422	peripheral nervous system development
Homo sapiens	eukaryota	9606	ENSG00000198755	GO:0031018	endocrine pancreas development
Homo sapiens	eukaryota	9606	ENSG00000198759	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000198759	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000198783	GO:0001832	blastocyst growth
Homo sapiens	eukaryota	9606	ENSG00000198783	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000198785	GO:0016358	dendrite development
Homo sapiens	eukaryota	9606	ENSG00000198793	GO:0007281	germ cell development
Homo sapiens	eukaryota	9606	ENSG00000198797	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000198804	GO:0021549	cerebellum development
Homo sapiens	eukaryota	9606	ENSG00000198807	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000198815	GO:0009790	embryo development
Homo sapiens	eukaryota	9606	ENSG00000198815	GO:0048513	organ development
Homo sapiens	eukaryota	9606	ENSG00000198815	GO:0007389	pattern specification process
Homo sapiens	eukaryota	9606	ENSG00000198816	GO:0035115	embryonic forelimb morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000198816	GO:0021915	neural tube development
Homo sapiens	eukaryota	9606	ENSG00000198816	GO:0019827	stem cell maintenance
Homo sapiens	eukaryota	9606	ENSG00000198836	GO:0001843	neural tube closure
Homo sapiens	eukaryota	9606	ENSG00000198851	GO:0045060	negative thymic T cell selection
Homo sapiens	eukaryota	9606	ENSG00000198854	GO:0008544	epidermis development
Homo sapiens	eukaryota	9606	ENSG00000198886	GO:0009790	embryo development
Homo sapiens	eukaryota	9606	ENSG00000198886	GO:0021549	cerebellum development
Homo sapiens	eukaryota	9606	ENSG00000198900	GO:0040016	embryonic cleavage
Homo sapiens	eukaryota	9606	ENSG00000198914	GO:0072233	metanephric thick ascending limb development
Homo sapiens	eukaryota	9606	ENSG00000198914	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000198914	GO:0072227	metanephric macula densa development
Homo sapiens	eukaryota	9606	ENSG00000198914	GO:0072236	metanephric loop of Henle development
Homo sapiens	eukaryota	9606	ENSG00000198914	GO:0072240	metanephric DCT cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000198914	GO:0007417	central nervous system development
Homo sapiens	eukaryota	9606	ENSG00000198914	GO:0021869	forebrain ventricular zone progenitor cell division
Homo sapiens	eukaryota	9606	ENSG00000198914	GO:0001822	kidney development
Homo sapiens	eukaryota	9606	ENSG00000198914	GO:0072218	metanephric ascending thin limb development
Homo sapiens	eukaryota	9606	ENSG00000198914	GO:0021799	cerebral cortex radially oriented cell migration
Homo sapiens	eukaryota	9606	ENSG00000198918	GO:0031018	endocrine pancreas development
Homo sapiens	eukaryota	9606	ENSG00000198947	GO:0007517	muscle organ development
Homo sapiens	eukaryota	9606	ENSG00000198947	GO:0007519	skeletal muscle tissue development
Homo sapiens	eukaryota	9606	ENSG00000198947	GO:0048812	neuron projection morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000198947	GO:0021629	olfactory nerve structural organization
Homo sapiens	eukaryota	9606	ENSG00000198954	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000198954	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000198954	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000198959	GO:0060662	salivary gland cavitation
Homo sapiens	eukaryota	9606	ENSG00000198959	GO:0060445	branching involved in salivary gland morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000198963	GO:0007420	brain development
Homo sapiens	eukaryota	9606	ENSG00000198963	GO:0042462	eye photoreceptor cell development
Homo sapiens	eukaryota	9606	ENSG00000198963	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000203782	GO:0031424	keratinization
Homo sapiens	eukaryota	9606	ENSG00000203782	GO:0030216	keratinocyte differentiation
Homo sapiens	eukaryota	9606	ENSG00000203785	GO:0031424	keratinization
Homo sapiens	eukaryota	9606	ENSG00000203785	GO:0030216	keratinocyte differentiation
Homo sapiens	eukaryota	9606	ENSG00000203785	GO:0008544	epidermis development
Homo sapiens	eukaryota	9606	ENSG00000203877	GO:0001756	somitogenesis
Homo sapiens	eukaryota	9606	ENSG00000203877	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000203877	GO:0009798	axis specification
Homo sapiens	eukaryota	9606	ENSG00000203877	GO:0007368	determination of left/right symmetry
Homo sapiens	eukaryota	9606	ENSG00000203877	GO:0032525	somite rostral/caudal axis specification
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0001942	hair follicle development
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0061028	establishment of endothelial barrier
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0001946	lymphangiogenesis
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0001947	heart looping
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0060956	endocardial cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0003151	outflow tract morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0035050	embryonic heart tube development
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0001701	in utero embryonic development
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0001945	lymph vessel development
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0007507	heart development
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0001525	angiogenesis
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0001570	vasculogenesis
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0060214	endocardium formation
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0001944	vasculature development
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0060836	lymphatic endothelial cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000203883	GO:0001568	blood vessel development
Homo sapiens	eukaryota	9606	ENSG00000203907	GO:0007566	embryo implantation
Homo sapiens	eukaryota	9606	ENSG00000203907	GO:0001701	in utero embryonic development
Homo sapiens	eukaryota	9606	ENSG00000203907	GO:0009880	embryonic pattern specification
Homo sapiens	eukaryota	9606	ENSG00000203909	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000204103	GO:0021571	rhombomere 5 development
Homo sapiens	eukaryota	9606	ENSG00000204103	GO:0007379	segment specification
Homo sapiens	eukaryota	9606	ENSG00000204103	GO:0007423	sensory organ development
Homo sapiens	eukaryota	9606	ENSG00000204103	GO:0035284	brain segmentation
Homo sapiens	eukaryota	9606	ENSG00000204103	GO:0042472	inner ear morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000204103	GO:0021572	rhombomere 6 development
Homo sapiens	eukaryota	9606	ENSG00000204120	GO:0021522	spinal cord motor neuron differentiation
Homo sapiens	eukaryota	9606	ENSG00000204120	GO:0009791	post-embryonic development
Homo sapiens	eukaryota	9606	ENSG00000204178	GO:0007420	brain development
Homo sapiens	eukaryota	9606	ENSG00000204188	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000204188	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000204193	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000204193	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000204193	GO:0001675	acrosome assembly
Homo sapiens	eukaryota	9606	ENSG00000204217	GO:0048286	lung alveolus development
Homo sapiens	eukaryota	9606	ENSG00000204217	GO:0001707	mesoderm formation
Homo sapiens	eukaryota	9606	ENSG00000204217	GO:0009952	anterior/posterior pattern formation
Homo sapiens	eukaryota	9606	ENSG00000204227	GO:0009952	anterior/posterior pattern formation
Homo sapiens	eukaryota	9606	ENSG00000204227	GO:0048593	camera-type eye morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000204231	GO:0055012	ventricular cardiac muscle cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000204231	GO:0060038	cardiac muscle cell proliferation
Homo sapiens	eukaryota	9606	ENSG00000204248	GO:0048705	skeletal system morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000204248	GO:0001501	skeletal system development
Homo sapiens	eukaryota	9606	ENSG00000204248	GO:0051216	cartilage development
Homo sapiens	eukaryota	9606	ENSG00000204248	GO:0002062	chondrocyte differentiation
Homo sapiens	eukaryota	9606	ENSG00000204257	GO:0045059	positive thymic T cell selection
Homo sapiens	eukaryota	9606	ENSG00000204262	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000204262	GO:0001501	skeletal system development
Homo sapiens	eukaryota	9606	ENSG00000204262	GO:0048592	eye morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000204262	GO:0043588	skin development
Homo sapiens	eukaryota	9606	ENSG00000204291	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000204291	GO:0001525	angiogenesis
Homo sapiens	eukaryota	9606	ENSG00000204291	GO:0030154	cell differentiation
